"codice";"descrizione";"prezzo";"punti"
"8004277002479";MUFFOLETTA MULT.LC x4PZ.Gr300;1.79;0.08950000000000000000
"8004283132689";SAP.IG.INT.ml300DELIC.LACTAC.;2.79;0.13950000000000000000
"8004283158085";SAP.IG.INT.LACTA.PR.SENS.Ml300;2.89;0.14450000000000000000
"8004283501607";SHAMP.OLIO ML.150COMPL.RESTIV;6.99;0.34950000000000000000
"8004290001008";LATTE INT.Lt1SOLE      .;1.55;0.07750000000000000000
"8004290001015";LATTE INT.Ml500SOLE    .;1.19;0.05950000000000000000
"8004290001084";LATTE P.S.Lt1SOLE      .;1.29;0.06450000000000000000
"8004290001114";LATTE P.S.Ml500SOLE    .;1.05;0.05250000000000000000
"8004290143579";LATTE BELLI SNELLI Ml500SOLE.;1.05;0.05250000000000000000
"8004333000203";CIOCC.BOERI EXTRAF.CIL.Gr113R;1.30;0.06500000000000000000
"8004333000852";PRAL.LATTE CER/CAC.Kg1IST.ROV;5.89;0.29450000000000000000
"8004333000876";PRAL.COCCO Kg1ISTANTI ROVELLI;5.89;0.29450000000000000000
"8004333005482";PRAL.LATTE CER/PIST.Kg1IS.ROV;5.89;0.29450000000000000000
"8004333008483";PRAL.ASS.POKER900g ROYAL ROVE;5.49;0.27450000000000000000
"8004333009053";PRAL.ASS.DOUBLE Gr250ROYAL RO;2.69;0.13450000000000000000
"8004333009251";PRAL.EXTRAF.CER/NOC.Gr116NIGH;1.30;0.06500000000000000000
"8004333009268";PRAL.ASS.TRIS Gr117ROYAL ROVE;1.30;0.06500000000000000000
"8004333009275";PRAL.LATTE CER/PIS.Gr116IS.RO;1.30;0.06500000000000000000
"8004333009282";PRAL.LATTE CER/NOC.Gr116ROCKE;1.30;0.06500000000000000000
"8004333009299";PRAL.PERLA BIANCA116g ROVELLI;1.30;0.06500000000000000000
"8004333010936";PRAL.ARANC'E Gr116ROVELLI;1.39;0.06950000000000000000
"8004333011544";PRAL.LIMON'E Gr116ROVELLI;1.39;0.06950000000000000000
"8004333012497";PRAL.FRUTTA C'È GR.118ROVELLI;1.20;0.06000000000000000000
"8004333013050";OVETTI MAXI PISTACCHIO115g RO;1.00;0.05000000000000000000
"8004333013067";OVETTI MAXI CARAM.SAL.115g ROV;1.00;0.05000000000000000000
"8004333013791";PRAL.PISTACCHIO Gr250ROVELLLI;2.69;0.13450000000000000000
"8004360041705";INSALATIERA CM23POMPEI;5.99;0.29950000000000000000
"8004360085013";SET6BICCHIERI ACQUA CL29GLI;2.99;0.14950000000000000000
"8004362001868";TORTA GEL.PAN/CIOCC.GR.700GEL;6.29;0.31450000000000000000
"8004362002179";TORTA GEL.NOC/CIOCC.GR.700GEL;6.29;0.31450000000000000000
"8004365104528";CARAM.MINI MENTA Kg1INCAP;3.99;0.19950000000000000000
"8004365104535";CARAM.MINI FRUTTA Kg1INCAP;3.99;0.19950000000000000000
"8004365105648";CARAM.TOFFEE LIQ.Gr300D.DOLCE;1.29;0.06450000000000000000
"8004365105655";CARAM.ANICE Gr300D.DOLCEZZE;1.49;0.07450000000000000000
"8004365105662";CARAM.MENTA Gr300D.DOLCEZZE;1.29;0.06450000000000000000
"8004365105679";CARAM.RIP.MENTA Gr300D.DOLCEZ;1.29;0.06450000000000000000
"8004365105693";CARAM.TOFFEE LATTE Gr300D.DOL;1.29;0.06450000000000000000
"8004365105709";CARAM.GELEE FRUTTA Gr240D.DOL;1.29;0.06450000000000000000
"8004381100047";MELE GOLDEN VASC.Gr650MELINDA;1.29;0.06450000000000000000
"8004381105202";MELE GOLDEN PRIM.  Kg2SACCO;2.59;0.12950000000000000000
"8004381120007";FRUTTI DI BOSCO VASC.125g MIX;2.59;0.12950000000000000000
"8004381200396";MELE RED.PRIM. KG2;2.49;0.12450000000000000000
"8004381204509";MELE RED.D.V.Gr650MELINDA905;1.29;0.06450000000000000000
"8004381301215";MELE GALA Kg2SACCO PRIM.;2.49;0.12450000000000000000
"8004381304506";MELE GALA BORSA Kg2;3.19;0.15950000000000000000
"8004381600172";MELE EVELINA VA.Gr600MELINDA;1.29;0.06450000000000000000
"8004381640451";MELE IMPERATORE Kg2PRIMALIZIE;2.29;0.11450000000000000000
"8004385031408";SPUMANTE SANTERO CL75958E.DR;6.19;0.30950000000000000000
"8004385033440";SPUMANTE SANTERO CL75958POP;6.19;0.30950000000000000000
"8004385033709";SPUMANTE SANT.958CL75PUPAZZA;6.19;0.30950000000000000000
"8004385033747";SPUMANTE SANTERO CL75ANALCOLI;6.19;0.30950000000000000000
"8004385034102";SPUMANTE SANTERO CL75LOVE;6.19;0.30950000000000000000
"8004385035130";SPUMANTE SANTERO CL75CALAVERA;5.99;0.29950000000000000000
"8004385035826";SPUMANTE SANT.958CL75BELLINI;6.19;0.30950000000000000000
"8004395000012";CREMA VASO ml100PRORASO RINF.;3.89;0.19450000000000000000
"8004395000142";SAPONE BARBA CIOT.ml150PRORAS;2.75;0.13750000000000000000
"8004395000395";PENNELLO PROFESSIONALE PRORASO;5.79;0.28950000000000000000
"8004395001118";SAPONE BARBA TB ml150RINF.PRO;2.45;0.12250000000000000000
"8004395009459";SCHIUMA BARBA ml400PRORASO RI;3.19;0.15950000000000000000
"8004395111701";DENT.MARVIS CLAS.STRO.MIN.Ml85;4.29;0.21450000000000000000
"8004395155552";SHAMP.DRY CLAS.200ML BATIST;4.79;0.23950000000000000000
"8004395155620";SHAMP.DRY VOL.200ML BATIST;4.79;0.23950000000000000000
"8004400001010";FERNET BRANCA cl70.;16.59;0.82950000000000000000
"8004400002017";BRANCAMENTA cl70.;14.99;0.74950000000000000000
"8004400073079";GRAPPA cl70BIANCA CANDOLINI;11.99;0.59950000000000000000
"8004450000117";LYSOFORM DISINF.ml250MEDICAL.;2.69;0.13450000000000000000
"8004450000148";SAPONETTA LYSOFORM Gr125MEDIC;2.45;0.12250000000000000000
"8004468006491";VINO B.CHARD.VILLA CARR.CL75;5.39;0.26950000000000000000
"8004468006569";VINO R.NEGROA.VILLA CARR. CL75;5.39;0.26950000000000000000
"8004468006576";VINO R.PRIM.VILLA CARRISI CL75;5.39;0.26950000000000000000
"8004494310227";LATTE DI MANDORLA Ml200x3COND;3.39;0.16950000000000000000
"8004494311927";TORRONCINI MISTI200G CONDOREL;5.29;0.26450000000000000000
"8004494313297";TORRONE MAND/PIST100G VANIGLI;2.79;0.13950000000000000000
"8004494313341";TORRONE MAND/PIST100G CIOCCOL;2.79;0.13950000000000000000
"8004494314133";LATTE DI MANDORLA&PIST.Lt1CO.;3.29;0.16450000000000000000
"8004494317226";SCAT.TORRONC.ASS.300g CONDOREL;6.99;0.34950000000000000000
"8004494318599";SCAT.GRAN PISTACCHIO450g COND;13.99;0.69950000000000000000
"8004494318605";TORRONE RIC.PIST.150G CONDOREL;3.99;0.19950000000000000000
"8004494319145";PRALINE CONF.GRAN SICILIA COND;7.49;0.37450000000000000000
"8004494319244";SCAT.REG.TORRONC.250g CONDOREL;7.49;0.37450000000000000000
"8004494319688";TORRONE MAND/PIST/AMARENE150g;4.79;0.23950000000000000000
"8004499001083";AMARO DEL CAPO cl70CAFFO    .;13.69;0.68450000000000000000
"8004499170017";AMARO DEL CAPO + BICC.cl.70;15.69;0.78450000000000000000
"8004590116303";CHEWYGUM EX.FRESH MENT.Gr28x2;1.49;0.07450000000000000000
"8004590116402";CHEWYGUM GREEN MINT AST.Gr28x2;1.49;0.07450000000000000000
"8004603100039";PROVOL.DOLCE GR.200AURICCHIO;3.49;0.17450000000000000000
"8004603100305";AURICCHIETTO FORM.DOLCE GR.270;3.29;0.16450000000000000000
"8004603500037";PROVOL.CLASSICO GR.200AURICCH;4.29;0.21450000000000000000
"8004610001046";BUDINO CREM.CAR.Gr100ELAH;1.29;0.06450000000000000000
"8004610101005";BUDINO CIOCC.Gr80ELAHpadre  .;1.19;0.05950000000000000000
"8004610101067";BUDINO VANIGLIA gr70ELAH;1.19;0.05950000000000000000
"8004610101081";BUDINO CIOCC.FOND.90g ELAH;1.39;0.06950000000000000000
"8004610102118";CARAM.CUBIK LATTE Gr150ELAH .;1.89;0.09450000000000000000
"8004610102507";CARAM.LATTELAH100g ELAH;1.00;0.05000000000000000000
"8004610103009";CARAM.KREMLIQUIRIZIA Gr150ELA;1.89;0.09450000000000000000
"8004610113503";CARAM.SAP.MEDITERR.Gr150DUFO.;1.69;0.08450000000000000000
"8004610113527";CARAM.BIG FRUT BOSCO GR150DU.;1.69;0.08450000000000000000
"8004610113602";CARAM.DUFOUR GOCCIA MENTA150g;1.69;0.08450000000000000000
"8004610113640";CARAM.DUFOUR SELZ gr.150;1.69;0.08450000000000000000
"8004610114791";CARAM.PRIMIZIE FRUTTI B.300g D;2.49;0.12450000000000000000
"8004610114807";CARAM.PRIMIZIE ASS.DUFOUR300g;2.49;0.12450000000000000000
"8004613010267";BIRRA PREMIUM cl66FORST4,8°.;1.29;0.06450000000000000000
"8004613011004";BIRRA PREMIUM cl33x3FORST4,8.;2.49;0.12450000000000000000
"8004613020082";BIRRA KRONEN cl66FORST5,2° .;1.75;0.08750000000000000000
"8004613311005";BIRRA MENABREA cl33x3FORST4,5°;2.99;0.14950000000000000000
"8004630882854";PATTEX CONTACT TRASPAREN BL50G;4.89;0.24450000000000000000
"8004630892112";PATTEX CONTACT MASTICE BL50G;3.85;0.19250000000000000000
"8004630895441";MILLECHIODI TAPE BIA.19MMX1,5M;9.40;0.47000000000000000000
"8004630898282";COLLA VINILICA PRITT250G;3.30;0.16500000000000000000
"8004630911288";ARIASANA KIT AERO360TAB450G;12.40;0.62000000000000000000
"8004630919710";LOCTITE KINTSUGLUE3X5gr.STRIP;7.49;0.37450000000000000000
"8004630928804";SUPER ATTAK POWER MINI Gr1x3;3.29;0.16450000000000000000
"8004673100083";GRANA PADANO DOP SCAGLIE GR.80;2.29;0.11450000000000000000
"8004673110112";GRANA PAD.GRATT.Gr100SORESINA;2.29;0.11450000000000000000
"8004673110396";GRANA PADANO DOP GRATTUG.Gr150;3.19;0.15950000000000000000
"8004673110747";GRANA PAD.GRATT.Gr80CR117SOR;1.99;0.09950000000000000000
"8004673220415";BURRO Gr125S/LATTOSIO SORESIN;2.19;0.10950000000000000000
"8004673220699";BURRO Gr200SORESINA;2.69;0.13450000000000000000
"8004673700061";TOPOLINO GR.270SORESINA ATM;3.19;0.15950000000000000000
"8004690050620";PASTA LINGUINE Gr500LA MOLISA;1.15;0.05750000000000000000
"8004690051573";PASTA SPAGHETTI Gr500LA MOLIS;1.19;0.05950000000000000000
"8004690051948";PASTA MEZZE PENNE R.Gr500LA M;1.19;0.05950000000000000000
"8004690052044";PASTA PENNE RIGATE Gr500LA MO;1.19;0.05950000000000000000
"8004690052716";PASTA GNOCCHETTI SARDI Gr500L;1.15;0.05750000000000000000
"8004690052815";PASTA CASERECCE MOL.Gr500LA M;1.19;0.05950000000000000000
"8004690052846";PASTA FUSILLI Gr500LA MOLISAN;1.15;0.05750000000000000000
"8004690053195";PASTA RIGATONI Gr500LA MOLISA;1.19;0.05950000000000000000
"8004690053225";PASTA MEZZI RIGAT.Gr500LA MOL;1.15;0.05750000000000000000
"8004690053744";PASTA MACCHERONI Gr500LA MOLI;1.19;0.05950000000000000000
"8004690054727";PASTA DITALONI RIG.Gr500LA MO;1.15;0.05750000000000000000
"8004690101513";PASTA SPAGH.QUADRAT.Gr500LA M;1.19;0.05950000000000000000
"8004690106600";PASTA FARFALLE R.Gr500LA MOLI;1.19;0.05950000000000000000
"8004690129166";PASTA ORECCHIETTE PUGL.Gr500L;1.15;0.05750000000000000000
"8004690611517";PASTA SPAG.QUADR.INTEG.Gr500L;1.39;0.06950000000000000000
"8004690612002";PASTA PENNE RIG.INTEG.Gr500LA;1.39;0.06950000000000000000
"8004690612804";PASTA FUSILLI INTEG.Gr500LA M;1.39;0.06950000000000000000
"8004690616604";PASTA FARFAL.R.INTEG.Gr500LA;1.45;0.07250000000000000000
"8004730000011";MARSALA cl75VECCHIOFLORIO   .;7.59;0.37950000000000000000
"8004730000837";MOSCATO GRECALE CL.75FLORIO;7.39;0.36950000000000000000
"8004730004118";MARSALA FINE IP LIBERTI LT1;4.59;0.22950000000000000000
"8004735014662";CIOCC.FOND.PURO Gr200EMILIA Z;2.29;0.11450000000000000000
"8004735065077";CIOCC.BIANCO Gr200EMILIA ZAIN;2.49;0.12450000000000000000
"8004735102024";CIOCC.FOND.70% Gr200EMILIA ZA;2.59;0.12950000000000000000
"8004740125131";ITALIA3CUCCHIAI C/APPENDINO;3.40;0.17000000000000000000
"8004740620940";ITALIA4CUCCHIAINI C/APPENDIN;3.40;0.17000000000000000000
"8004800000033";WAFER NOCC.Gr125x2P.DOP.ELLED;1.49;0.07450000000000000000
"8004800001450";WAFER CAC.Gr50x4MULT.ELLEDI;1.39;0.06950000000000000000
"8004800001467";WAFER NOCC.Gr50x4MULT.ELLDp;1.39;0.06950000000000000000
"8004800001733";WAFER VANIG.Gr125x2P.DOP.ELLE;1.59;0.07950000000000000000
"8004800002372";WAFER PARTY CACAO Gr250ELLED.;1.99;0.09950000000000000000
"8004800002426";WAFER PARTY NOCC.Gr250ELLEDI;1.99;0.09950000000000000000
"8004800002501";WAFER PARTY PLASIR LATTE Gr200;1.79;0.08950000000000000000
"8004800004000";WAFER PLAISIR FOND.Gr38x5ELLE;1.79;0.08950000000000000000
"8004800004017";WAFER PLAISIR LATTE Gr38X5EL.;1.79;0.08950000000000000000
"8004800004819";LING.PLASIR PASSION FRUIT110g;1.99;0.09950000000000000000
"8004800004826";RONDO'CREMA/COCCO98g LAGO;1.99;0.09950000000000000000
"8004800004833";NUVOLE CIOCC/ARANCIA130g LAGO;1.99;0.09950000000000000000
"8004800004857";PIUME GOCCE CIOCC.100g LAGO;1.89;0.09450000000000000000
"8004800005205";ROLL BREAKF.MAXI Gr80ELLEDI .;1.29;0.06450000000000000000
"8004800005502";MINI ROLL CACAO GR.125LAGO;1.75;0.08750000000000000000
"8004800005519";MINI ROLL NOCC. GR.125LAGO;1.75;0.08750000000000000000
"8004800006509";FROLL.INTEGR.GR.320LAGO;1.59;0.07950000000000000000
"8004800006547";FROLL.CACAO NOCC.GR.320LAGO;1.49;0.07450000000000000000
"8004800006554";FROLL.GOCCE CIOCC.GR.320LAGO;1.59;0.07950000000000000000
"8004800007018";MEREND.PAN BRIOCHE LATTE135g;1.59;0.07950000000000000000
"8004800007032";MEREND.GOLOSA CACAO195g LAGO;1.79;0.08950000000000000000
"8004800007049";MEREND.GOLOSA COCCO210g LAGO;1.79;0.08950000000000000000
"8004800032102";CIAMBELLA ZUCC.x6g180ELLED .;1.75;0.08750000000000000000
"8004800034212";CROSTAT.CIL.x6Gr240G.LAGO;1.55;0.07750000000000000000
"8004800034229";CROSTAT.CACAO x6Gr240G.LAGO.;1.69;0.08450000000000000000
"8004800035240";CIAMBELLA ALBICOCCA240g LAGO;1.99;0.09950000000000000000
"8004800035318";CROST.CACAO Gr350ELLEDI CELL.;2.19;0.10950000000000000000
"8004810486483";VINO NIPOZZANO CL.75FRESCOBAL;15.60;0.78000000000000000000
"8004899000143";BOTTARGA DI TONNO Gr42DRAGO S;4.99;0.24950000000000000000
"8004905550334";MEREND.FAR.CACAO350g CIAO CIO;2.29;0.11450000000000000000
"8004905550358";MEREND.FAR.LATTE350g CIAO MIL;2.29;0.11450000000000000000
"8004905570769";FAGOTTINI CREMA x6Gr300;1.69;0.08450000000000000000
"8004905570776";FAGOTTINI ALBIC.x6Gr300;1.69;0.08450000000000000000
"8004905570790";FAGOTTINI CAC.x6Gr300;1.69;0.08450000000000000000
"8004905770138";ROLL CACAO250g MIDI';1.29;0.06450000000000000000
"8004905770145";ROLL NOCCIOLA250g MIDI';1.19;0.05950000000000000000
"8004905770169";ROLL FRUTTA250g MIDI';1.19;0.05950000000000000000
"8004905773962";MEREND.FAR.ARANC.350g CIAO ORA;2.29;0.11450000000000000000
"8004905774143";TORTA TIRAMISU'400g MIDI';2.09;0.10450000000000000000
"8004905774310";MEREND.MINIROLL LATTE222g CIA;1.45;0.07250000000000000000
"8004905774464";MEREND.COCCO x10350g CIAO;2.19;0.10950000000000000000
"8004920000913";MANDORLAT PANETTO Gr150DAIS #;1.59;0.07950000000000000000
"8004920001934";MANDORLAT LT.1DAIS #        .;2.99;0.14950000000000000000
"8004920002252";P.NE VERDE SICILIANO800G DAIS;7.99;0.39950000000000000000
"8004920002481";PAND.C/MANDARIN.AST.Gr750DAIS;5.99;0.29950000000000000000
"8004920002498";PAND.C/LIMONE AST.Gr750DAIS;5.99;0.29950000000000000000
"8004920005178";P.NE CR. PISTACCHIO750G DAIS;7.99;0.39950000000000000000
"8004920111008";CORNETTI CLASS.x6Gr198DAIS #;1.99;0.09950000000000000000
"8004920111015";CORNETTI ALBIC.x6Gr270DAIS#;1.89;0.09450000000000000000
"8004920111022";CORNETTI CILIE.X6Gr270DAIS#;1.89;0.09450000000000000000
"8004920111039";CORNETTI CIOC/NOCx6Gr270DAI#;1.89;0.09450000000000000000
"8004920111046";CORNETTI CR.PASTx6Gr270DAIS#;1.89;0.09450000000000000000
"8004920111053";CORNETTI CLAS.INTx6Gr198DAI#;1.99;0.09950000000000000000
"8004920444038";P.NE NERO SICILIANO800G DAIS;6.99;0.34950000000000000000
"8004920444045";P.NE CASSATA SIC/RIC.800G DAIS;6.99;0.34950000000000000000
"8004920444052";P.NE CREMA AGRUMI800G DAIS;6.99;0.34950000000000000000
"8004920444106";P.NE CIOCC.MODICA750g CUORE S;5.99;0.29950000000000000000
"8004920444113";P.NE PISTACCHIO750g CUORE SIC;6.99;0.34950000000000000000
"8004920444120";P.NE TIRAMISU'750g CUORE SICIL;5.99;0.29950000000000000000
"8004920500390";FARINA MIX S/G.UNIVER.Kg1DR.S;3.89;0.19450000000000000000
"8004920501915";LATTE P.S.Lt1PROLAT    .;1.15;0.05750000000000000000
"8004920511006";TORRONCINI TENERI220G DAIS;4.99;0.24950000000000000000
"8004925000581";SPUGNA COCCOLA C/IMPUGN.MARTIN;1.19;0.05950000000000000000
"8004925001212";SPUGNA SOFT TOUCH MARTINI;0.85;0.04250000000000000000
"8004925001472";SPUGNA TONIC DOPPIA AZ.MARTINI;1.39;0.06950000000000000000
"8004925005395";SPUGNA RETE SOFT PEELING MARTI;2.09;0.10450000000000000000
"8004925011273";SPUGNA REVITALIZZANTE MARTINI;0.99;0.04950000000000000000
"8004925011297";SPUGNA COLOR ROTONDA X3MARTIN;2.09;0.10450000000000000000
"8004925019026";SPUGNA KIDS OCEANO PESCI MARTI;1.79;0.08950000000000000000
"8004925070270";SPUGNA COLORx5STRONG MARTIN;1.59;0.07950000000000000000
"8004925070881";SPUGNA UTILITYx5C/IMPUG.MARTI;1.49;0.07450000000000000000
"8004925100144";SPUGNA KIDS EXTRAMORB.MARTINI;1.69;0.08450000000000000000
"8004946000409";PAPAYA2269;3.99;0.19950000000000000000
"8004946000423";AVOCADO600;2.09;0.10450000000000000000
"8004970112901";GIANDUIOTTONE Gr750DAL COL;5.99;0.29950000000000000000
"8004970130691";TORTA CIOCCOLATO300G DALCOLLE;1.79;0.08950000000000000000
"8004970130738";TORTA DELLA NONNA Gr300DALCOL;1.79;0.08950000000000000000
"8004970134774";P.NE GIAND/CIOC.750G DAL COLLE;4.99;0.24950000000000000000
"8004970135283";STELLA NATALE PISTACCHIO750G;4.99;0.24950000000000000000
"8004970139960";P.RO GASTRONOMICO750G DALCOLL;5.99;0.29950000000000000000
"8004970140058";RAMO CIOCCOLATO300g DAL COLLE;1.99;0.09950000000000000000
"8004970140072";RAMO PISTACCHIO300g DAL COLLE;1.99;0.09950000000000000000
"8004970143752";P.RO TRIPLO CIOCC750G DAL COL;4.99;0.24950000000000000000
"8004970144018";PANDORA750G DAL COLLE;3.99;0.19950000000000000000
"8004970146197";MEREND.TIRAMISU'175g DAL COLLE;2.05;0.10250000000000000000
"8004970146517";TORTIERA CIOCC.300G DAL COLLE;2.99;0.14950000000000000000
"8004970146593";P.NE NOCC/PISTACCH.750g DAL CO;4.99;0.24950000000000000000
"8004970146890";P.NE5CEREALI750G DAL COLLE;4.99;0.24950000000000000000
"8004970148962";TORTA PISTACCHIO300G DALCOLLE;1.79;0.08950000000000000000
"8004970150415";RAMO DARK CHOC.300g DAL COLLE;1.99;0.09950000000000000000
"8004970150545";PROFITEROLES PIST.750g DALCOLL;6.99;0.34950000000000000000
"8004990114893";GELATINA IN DADI Gr25X2IDEAL;1.89;0.09450000000000000000
"8005010473549";SHAMP.MAGNOLIA LT.1JKARE;1.49;0.07450000000000000000
"8005045000116";TONNO O.S.Gr80X3DUE PAVONI;2.79;0.13950000000000000000
"8005045010115";TONNO O.O.Gr80x3DUE PAVONI;3.19;0.15950000000000000000
"8005045010436";BUZZONAGLIA O.SEMI GR.160;1.49;0.07450000000000000000
"8005045010672";TONNO O.O.TRANCIO Gr160COALMA;2.79;0.13950000000000000000
"8005045011280";TONNO O.O.TRANC.Gr100x2COALMA;3.39;0.16950000000000000000
"8005045011921";TONNO BOCCONC.O.O.Gr200COALMA;2.99;0.14950000000000000000
"8005045011983";TONNO O.O.Gr240DUE PAVONI;2.99;0.14950000000000000000
"8005045420044";FIL.ACCIUGHE Gr80O.O.SANT'ERA;2.99;0.14950000000000000000
"8005045920223";TONNO O.O.Gr60x3DUE PAVONI;2.99;0.14950000000000000000
"8005050342720";COTECHINO CARNE ITA.GR.500FIN;5.90;0.29500000000000000000
"8005090001533";PIATTI PIANIx25VERDE COLORS;3.29;0.16450000000000000000
"8005090001557";PIATTI FRUTTAx25VERDE COLORS;1.79;0.08950000000000000000
"8005090001618";BICCH.x100VERDE COLORS;2.69;0.13450000000000000000
"8005090002394";FORCHETTE X20COMPACT DOPLA;1.59;0.07950000000000000000
"8005090002400";COLTELLI X20COMPACT RIUTILIZ;1.59;0.07950000000000000000
"8005090002417";CUCCH.DESSERTX40COMPACT RIUTI;1.49;0.07450000000000000000
"8005090002608";CUCCHIAI X20COMPACT DOPLA;1.59;0.07950000000000000000
"8005090006330";SCODELLE Ml450x15BIODEGR.DOP;2.69;0.13450000000000000000
"8005090006354";PIATTI PIANIx15BIODEGR.DOPLA;2.99;0.14950000000000000000
"8005090006484";COLTELLI x15BIODEGR.DOPLA;0.99;0.04950000000000000000
"8005090009720";BICCH.CARTA ROSSI ML240X10#;0.99;0.04950000000000000000
"8005090009775";BICCH.CARTA cc180x50DOPLA;2.29;0.11450000000000000000
"8005090013468";PIATTI CARTA ROSSIX10PZ DOPL#;1.89;0.09450000000000000000
"8005090016780";BICCH.CC250X25DIAMANT DOPLA;1.79;0.08950000000000000000
"8005090017138";PIATTI PIANIx25ROSA COLORS;3.39;0.16950000000000000000
"8005090017176";PIATTI PIANIx25ROSSO COLORS;3.39;0.16950000000000000000
"8005090017299";PIATTI FONDIx25ROSSO COLORS;3.39;0.16950000000000000000
"8005090017312";PIATTI FRUTTAx25AZZURRO COLOR;1.79;0.08950000000000000000
"8005090017336";PIATTI FRUTTAx25ROSA COLORS;1.89;0.09450000000000000000
"8005090017480";PIATTI FRUTTAx25GIALLO COLORS;1.89;0.09450000000000000000
"8005090017541";PIATTI PIANIx33PZ POLIPR.DEKA;3.69;0.18450000000000000000
"8005090017558";PIATTI FONDIx33PZ POLIPR.DEKA;3.69;0.18450000000000000000
"8005090017701";BICCH.ML.80X10O CAFFE'DOPLA;1.79;0.08950000000000000000
"8005090026611";BICCH.x100ROSA COLORS;2.79;0.13950000000000000000
"8005110000188";SALSA DI CILIEGINO Gr300MUTT;1.89;0.09450000000000000000
"8005110000430";POLPA DATTERINI Gr300x3MUTT;3.29;0.16450000000000000000
"8005110001598";PESTO ARANCIONE GR.180MUTTI;2.69;0.13450000000000000000
"8005110001727";SALSA PIZZUTELLO GR.300MUTTI;1.79;0.08950000000000000000
"8005110001802";PASSATA EMILIANA ML400MUTTI;1.69;0.08450000000000000000
"8005110001826";PASSATA SICILIANA ML400MUTTI;1.69;0.08450000000000000000
"8005110001840";PASSATA PUGLIESE ML400MUTTI;1.69;0.08450000000000000000
"8005110060106";PELATI Gr400x2MUTTI;2.39;0.11950000000000000000
"8005110170300";POLPA DI POM.Gr400x3MUTTI   .;3.29;0.16450000000000000000
"8005110170324";POLPA DI POM.Gr210x2MUTTI   .;1.89;0.09450000000000000000
"8005110171215";POLPA Gr690RUSTICA MUTTI;1.79;0.08950000000000000000
"8005110172052";SALSA DI DATTERINO Gr300MUTT.;1.89;0.09450000000000000000
"8005110172182";SALSA PRONTA CLASS.Gr300MUTTI;1.79;0.08950000000000000000
"8005110191015";PASSATA ML700BASILICO MUTTI .;1.75;0.08750000000000000000
"8005110200007";CONCENT.DOPPIO Gr140MUTTI   .;1.05;0.05250000000000000000
"8005110200014";CONCENTRATO Gr210MUTTI;1.35;0.06750000000000000000
"8005110630217";PASSATA Gr400x2MUTTI        .;2.29;0.11450000000000000000
"8005120006156";NOCI INTERE GR50032/34NOBER;3.99;0.19950000000000000000
"8005120203876";SEMI DI ZUCCA TOST.GR200NOB.;2.09;0.10450000000000000000
"8005120204422";DATTERI Gr200S.NOCCIOLO NOBER;2.39;0.11950000000000000000
"8005120205252";MANDORLE AFFETTATE Gr40NOBERA;0.99;0.04950000000000000000
"8005120205429";BANANA CHIPS100Gr0,99;0.99;0.04950000000000000000
"8005120205436";MISTO SALATO Gr100NOBERASCO;0.99;0.04950000000000000000
"8005120205443";MISTO PICCANTE Gr100NOBERASCO;0.99;0.04950000000000000000
"8005120207218";NOCI SGUSCIATE GR150NOBERASCO;5.29;0.26450000000000000000
"8005120207324";PISTACCHI SGUSCIATE GR70NOBER;3.19;0.15950000000000000000
